===== Simulator configuration =====
BLOCKSIZE:  64
set     38: 10015   1000d D 1000c   10014 D 1000f D 10853  
set     39: 10015   1000d D 1000c   10014 D 1000f D 108ec D 10853  
set     40: 10015   1000d D 1000c   10014 D 1000f D 108ec D 1ec0d  
set     41: 10015   1000d D 1000c   10014 D 1000f D 108ec D 37e   1ec0d  
set     42: 10015   1000d D 1000c   10014 D 1000f D
set     43: 10015   1000d D 1000c   10014 D 1000f D 108d5  
set     44: 10015   1000d D 1000c   10014 D 1000f D 1004e D
set     45: 10015   1000d D 1000c   10014 D 1000f D 108d5 D
set     46: 10015   1000d D 1000c   10014 D 1000f D 1ec0d   108d5  
set     47: 10015   1000d D 1000c   10014 D 1000f D 108d5  
set     48: 10015   1000d D 1000c   10014 D 1000f D 108d5 D 1ec0d D
set     49: 10015   1000d D 1000c   10014 D 1000f D 108d5   1ec0d D
set     50: 10015   1000d D 1000c   10014 D 1000f D 1ec0d D 108d5  
set     51: 10015   1000d D 1000c   10014 D 1000f D 108eb   1ec0d D
set     52: 10015   1000d D 1000c   10014 D 1000f D 10013 D 108eb   108d5  
set     53: 10015   1000d D 1000c   10014 D 1000f D 10013 D 108eb   1ec0d D
set     54: 10015   1000d D 1000c   10014 D 1000f D 10013   108eb D 108d5  
set     55: 10015   1000d D 1000c   10014 D 1000f D 10013   108eb D 108d5  
set     56: 10015   1000f D 1000c   10014 D 10013   10001   108eb   1ec0d D
set     57: 10015   1000f D 1000c   10014 D 10013   10001   108eb  
set     58: 10015   1000f D 1000c   10014 D 1004e D 10001   108eb   108d5  
set     59: 10015   1000f D 1000c   10014 D 10001   108eb D 1ec0d D 108d5  
set     60: 10015 D 10007   1000f D 1000c   10014 D 10001   1ec0d D 108eb  
set     61: 10015 D 10007   1000f D 1000c   10014 D 1004e D 10013   10001  
set     62: 10007   10015 D 1000f D 1000c   10014 D 1000d D 10001   1ec0d D
set     63: 1000d   10007   10015 D 1000f D 1000c   10014 D 10001   1ec0d D
set     64: 10015   1000f D 1000c   10014 D 10001   1ec0d D 108d5   1004e  
set     65: 10015   1000f D 1000c   10014 D 10001   1ec0d D 108d5   37f  
set     66: 10015   1000f D 1000c   10014 D 10001   1ec0d D 108d5  
set     67: 10015   1000f D 1000c   10014 D 10001   108d5  
set     68: 10015   1000f D 1000c   10014 D 37f   108d5  
set     69: 10015   1000f D 1000c   10014 D 1ec0d D 108d5 D 108d6  
set     70: 10015   1000f D 1000c   10014 D 1ec0d D 108d5  
set     71: 1000d D 10015 D 1000f D 1000c   10014 D 10013   37f   108d5 D
set     72: 10015   1000f D 1000c   10014 D 1ec0d D
set     73: 1000a   1000c D 10015   1000f D 10014 D 1000d D 1ec0d D 108d5  
set     74: 10000   1000a   1000c D 1000b D 10015 D 1000f D 10014 D 10013 D
set     75: 10000   1000a   10014 D 1000c D 10015   1000f D 1000d   10013  
set     76: 10000   1000a   10014 D 1000c D 10015   1000f D 10013   108d5  
set     77: 10000   10014 D 1000c D 10015   1000f D 10013   108d5  
set     78: 1000c D 10014 D 10015   1000f D 108d5 D
set     79: 1000d   10015 D 10014   1000e D 1000f D 108d5  
set     80: 1000c   10014 D 10015   1000f D 108d5  
set     81: 1000c   10014 D 10015   1000f D 108d5 D
set     82: 1000c   10014 D 1000e D 10015   1000f D 108d5 D
set     83: 1000c   10014 D 10015   1000f D 108d5 D
set     84: 1000d   10015 D 10014   1000f D 37e   108d5  
set     85: 1000d   10015 D 10014   1004e D 1000f D 108d5  
set     86: 1000c   10014 D 1000d   10015 D 1000f D 10000  
set     87: 10014   10015   1000f D 108d5  
set     88: 1000d   10015 D 10014   1000f D 108d5   1004e  
set     89: 10014   10015   1000f D 108d5  
set     90: 10014   1000c D 10015   1000f D 108d5 D
set     91: 10014   1000c D 10015   1000f D 108d5 D
set     92: 10014   1000c D 10015   1000f D 108d5 D
set     93: 10014   1000c D 1000d D 10015 D 1000f D 108d5  
set     94: 1000d D 10015 D 10014   1000c D 1000f D 108d5   1004e  
set     95: 10014   1000c D 10015   1000f D
set     96: 10014   1000c D 10015   1000f D
set     97: 1000d   10015 D 10014   1000c D 1000f D 108d5  
set     98: 10014   1000d   10015 D 1000f D 108d5 D
set     99: 10014   1000d D 10015 D 1000f D 108d5  
set    100: 10014   10015   1000f D 108d5  
set    101: 10014   1004e D 10015   1000f D 108d5  
set    102: 10014   10015   1000f D
set    103: 10014   10015   1000f D 1000d   108d5  
set    104: 10014   10015   1000f D
set    105: 10014   10015   1000f D 1004e  
set    106: 10014   1000d D 10015 D 1000f D 1004e  
set    107: 10014   10008 D 1000d D 10015 D 1000f D 108eb  
set    108: 10014   10015   1000f D 37e  
set    109: 10014   1000c D 10015   1000f D
set    110: 10014   1000c D 1000d D 10015 D 1000f D 10008   1004e  
set    111: 1000c D 10014 D 1000d   10015 D 1000f D 10008  
set    112: 10014   10015   1000d D 1000f D 10008  
set    113: 10014   10015   1000f D
set    114: 10014   10015   1000f D 1004e  
set    115: 10015   1000f D 37e  
set    116: 10015   1000f D 10014  
set    117: 1000d D 10015 D 1000f D 10014   10008   10013  
set    118: 10015   1000f D 10014   1004e   37e  
set    119: 10015   1000f D 10014   1004e D 108d4  
set    120: 1000e   10014 D 10015   1000f D 10013   108d4  
set    121: 10015   1000f D 108d4  
set    122: 10015   1000f D 10013   1000c  
set    123: 1000d   10015 D 1000f D 1000e   10013  
set    124: 10015   1000f D 37e  
set    125: 10015   1000f D 1000c  
set    126: 1000d D 10015 D 1000f D 1000c   10013 D 10000  
set    127: 10015   1000f D 1000c   10013  
set    128: 10015   1000f D 10013 D
set    129: 1000d   10015 D 1000f D 108eb  
set    130: 10015   1000f D 10013 D
set    131: 10015   1000f D 10013 D 1000c   10000  
set    132: 10015   1000f D 10013 D 10000   1084e  
set    133: 10015   1000f D 10013 D 1000c   10000  
set    134: 10015   1000f D 10013 D
set    135: 10015   1000f D 10013 D 1000e  
set    136: 1000e   10015   1000f D 10013 D
set    137: 10015   1000f D 10013 D 1000e   1000c D 1084e  
set    138: 10015   1000f D 10013 D 1000c   37e  
set    139: 1000f   10013 D 37e  
set    140: 1000f   10013 D 1000c  
set    141: 1000f   10013 D 1000c   1000d D
set    142: 1000e D 1000c D 1000f   10013 D 10000 D
set    143: 1000f   10013 D 1000e  
set    144: 1000f   10013 D 1000c   1004d   108eb D
set    145: 1000f   10013 D 1000c   10000   108eb  
set    146: 1000d   1000f D 10013 D 1000c   1004d   108eb   10000  
set    147: 1000d   1000f D 10013 D 1000c   1004d  
set    148: 1000d   1000f D 10013 D 1000c   1004d D
set    149: 1000d D 1000f D 10013 D
set    150: 1000f D 1000d D 10013 D 1000a  
set    151: 1000d D 10013 D 1000f D 10000  
set    152: 1000a   1000c D 1000f   10013 D 10000  
set    153: 1000f   10013 D 10010   1000c  
set    154: 1000f   10013 D 1000c   10010 D
set    155: 10013 D 10011 D 37e   10000  
set    156: 10011 D 10013 D 1000c  
set    157: 10013  
set    158: 1000d   10013 D 1000a   1000c D
set    159: 1000d   10013 D 1000e   1000a   10000   1004d  
set    160: 1000f D 1000d D 10013 D 1004d D 1000a  
set    161: 10013   10000  
set    162: 10013   10010  
set    163: 10013  
set    164: 10013  
set    165: 10010   1000c D 10013  
set    166: 1000f   10013 D 10010   1000c D 37e   10000  
set    167: 10010   1000c D 10013  
set    168: 10010   10013  
set    169: 10010   1000c D 10013  
set    170: 10010   10013  
set    171: 10010   10013  
set    172: 1000d   10013 D 10010   1000c D
set    173: 1000d   10013 D 10010   1000c D 108eb  
set    174: 1000f D 1000d D 10010   10013 D 108eb D
set    175: 10010   1000f D 10013 D 108d4   108eb  
set    176: 10010   10013 D 1000f D 108eb D
set    177: 10010   1000c D 1000f D 10013 D 108eb D
set    178: 10010   1000c D 10013 D 1000f D 10008 D 108eb  
set    179: 10010   10008 D 1000f D 10013 D
set    180: 10010   1000c D 10013  
set    181: 10010   10013  
set    182: 10010   1000c D 10013  
set    183: 1000d   10013 D 10010   1000c D 10008 D
set    184: 1000d   10013 D 10014   10010 D 1000c D
set    185: 1000f   10013 D 10014   10010 D 1000c D 10008 D
set    186: 10014   10010 D 1000c D 10008 D 10013  
set    187: 10014   10010 D 10013  
set    188: 1000f   10007   10013 D 10014   10010 D 1000c D
set    189: 10007   10013 D 10014   10010 D
set    190: 10007   10013 D 10014   10010 D 37e  
set    191: 1000c   10014 D 10007   10013 D 10010 D
set    192: 1000c   10014 D 1000f   10013 D 10010 D
set    193: 1000c   10014 D 10010 D 10013  
set    194: 10007   10014   10010 D 10013 D
set    195: 10014   10010 D 10013   10007  
set    196: 10014   10010 D 10013 D 10007  
set    197: 10014   10010 D 1000c D 10013   10007   37e  
set    198: 10014   10010 D 1000c D 10007   10013 D
set    199: 1000f   10013 D 10014   10010 D 1000c D 10007   37e  
set    200: 10014   10010 D 1000c D 10013  
set    201: 10014   10010 D 1000c D 10013   108eb  
set    202: 10007   10013 D 10014   10010 D 1000c D 108eb  
set    203: 10014   10010 D 1000c D 10007   10013 D 108eb  
set    204: 10007   1000b D 10013 D 10014   10010 D 1000c D
set    205: 10014   10010 D 1000c D 10013  
set    206: 10014   10010 D 1000c D 1000b D 10013 D
set    207: 10010 D 10014 D 1000c D 10000   10013  
set    208: 1000b   10013 D 10014   10010 D 1000c D 10000  
set    209: 1000b   10013 D 10014   10010 D 1000c D
set    210: 1000b D 10007   10014   10010 D 1000c D 10013 D
set    211: 10007   1000b D 10010 D 10014 D 1000c D 10013 D
set    212: 10007   10013 D 10014   10010 D 1000c D
set    213: 10007   10009   10013 D 10014   10010 D 1000c D
set    214: 10009   10013 D 10014   10010 D 1000c D
set    215: 10009   10014   10010 D 1000c D 1000b   10013 D
set    216: 10009   10007   10013 D 10014   10010 D 1000c D
set    217: 10009   10013 D 10014   10010 D 1000c D
set    218: 10014   10010 D 1000c D 10013  
set    219: 1000d   1000b D 10013 D 10010 D 10014 D 1000c D
set    220: 1000b   1000d D 10014   10010 D 1000c D 10011   10013 D
set    221: 10014   10010 D 1000b   1000c D 10008 D 10011 D 10013 D
set    222: 10014   10010 D 1000b   10013 D 1000c D 10008 D
set    223: 10014   10010 D 1000b   10013 D 1000c D
set    224: 10014   10010 D 1000b   10013 D 1000c D 37d  
set    225: 1000d   1000b D 10014   10010 D 1000c D 10013 D
set    226: 10014   10010 D 1000b   10013 D 1000c D 10008 D
set    227: 1000d D 1000b D 10014   10010 D 1000c D 10000   10013 D
set    228: 1000f D 1000b D 1ec0c   10014 D 10010 D 10013 D 1000c D 10000  
set    229: 1000f   1000b D 1ec0c D 10014 D 10010 D 10013 D 1000c D 10008 D
set    230: 10014   10010 D 1000b   1000c D 10011   10013 D
set    231: 1000f   1000b D 10014   10010 D 10013 D 1000c D 1ec0c D
set    232: 1ec0c D 10014 D 1000f   1000b D 10010 D 10013 D 1000c D
set    233: 1000f D 1000d D 1000b D 10014   10010 D 10013 D 1000c D 10008 D
set    234: 1000f D 1000b D 10014   10010 D 10013 D 1000c D
set    235: 10014   10010 D 1000b   1000c D 1ec0c D 1000f   10013 D 10008 D
set    236: 1000f   1000b D 10014   10010 D 10013 D 1000c D 10008 D
set    237: 10014   10010 D 1000b   10013 D 1000c D 10008 D 108eb  
set    238: 10014   10010 D 1000d   1000f D 1000b D 1000c D 1ec0c D 10013 D
set    239: 1000f   1000b D 10014   10010 D 10013 D 1000c D 1ec0c D 37d  
set    240: 10014 D 1000c D 10010 D 1000b   10013 D
set    241: 10014   10010 D 1000b   10013 D 1000c D 37d  
set    242: 10014   10010 D 1000b   10013 D 1000c D 108eb   10008  
set    243: 10014   10010 D 1000f   1000b D 10013 D 1000c D 108eb D
set    244: 10014 D 1000c D 1000f   1000b D 10010 D 10013 D 37d   108eb  
set    245: 10014   10010 D 1000b   10013 D 1000c D 108eb D
set    246: 1000f   1000b D 10014   10010 D 10013 D 1000c D 108eb D
set    247: 10014   10010 D 1000b   10013 D 1000c D 37d   108e7  
set    248: 10014   10010 D 1000b   10013 D 1000c D
set    249: 10014   10010 D 1000b   10013 D 1000c D 37d  
set    250: 10011   1000b D 10014   10010 D 10013 D 1000c D 108eb D
set    251: 10011   1000f D 1000b D 10014   10010 D 10013 D 1000c D 108eb  
set    252: 10011   1000b D 10014 D 1000c D 10010 D 10013 D 37d  
set    253: 10011   1000b D 10014   10010 D 10013 D 1000c D 1000d   108eb  
set    254: 10011   1000b D 10014   10010 D 10013 D 1000c D 37d  
set    255: 10014   10010 D 1000b   1000c D 1000d D 10013 D 37d  

===== Measurements =====
a. L1 reads:                   63640
b. L1 read misses:             1431
c. L1 writes:                  36360
d. L1 write misses:            1546
e. L1 miss rate:               0.0298
f. L1 writebacks:              1294
g. L1 prefetches:              0
h. L2 reads (demand):          2977
i. L2 read misses (demand):    1452
j. L2 reads (prefetch):        0
k. L2 read misses (prefetch):  0
l. L2 writes:                  1294
m. L2 write misses:            0
n. L2 miss rate:               0.4877
o. L2 writebacks:              7
p. L2 prefetches:              0
q. memory traffic:             1459
